Year,GeoID,Geography Type,Geography Name,Proficiency,Age,Value,Margin of Error,Measure,ObjectId
2010,0900345820,Town,Marlborough,Not at All,18 to 64,0,246,Count,434
2010,0900345820,Town,Marlborough,Not at All,5 to 17,0,246,Count,435
2010,0900345820,Town,Marlborough,Not at All,65 and Over,0,246,Count,436
2010,0900345820,Town,Marlborough,Total,18 to 64,3856,133,Count,437
2010,0900345820,Town,Marlborough,Total,5 to 17,1232,137,Count,438
2010,0900345820,Town,Marlborough,Total,65 and Over,746,116,Count,439
2010,0900345820,Town,Marlborough,Very Well,18 to 64,3833,284,Count,440
2010,0900345820,Town,Marlborough,Very Well,5 to 17,1232,274,Count,441
2010,0900345820,Town,Marlborough,Very Well,65 and Over,696,270,Count,442
2010,0900345820,Town,Marlborough,Well,18 to 64,12,214,Count,443
2010,0900345820,Town,Marlborough,Well,5 to 17,0,246,Count,444
2010,0900345820,Town,Marlborough,Well,65 and Over,35,219,Count,445
2010,0900350440,Town,New Britain,Not Well,18 to 64,4233,558,Count,446
2010,0900350440,Town,New Britain,Not Well,5 to 17,84,220,Count,447
2010,0900350440,Town,New Britain,Not Well,65 and Over,1049,275,Count,448
2010,0900350440,Town,New Britain,Not at All,18 to 64,1681,406,Count,449
2010,0900350440,Town,New Britain,Not at All,5 to 17,69,224,Count,450
2010,0900322630,Town,East Hartford,Not at All,65 and Over,133,151,Count,451
2010,0900302060,Town,Avon,Very Well,5 to 17,3658,317,Count,452
2010,0900322630,Town,East Hartford,Total,18 to 64,31878,569,Count,453
2010,0900302060,Town,Avon,Very Well,65 and Over,2770,229,Count,454
2010,0900322630,Town,East Hartford,Total,5 to 17,9179,484,Count,455
2010,0900322630,Town,East Hartford,Total,65 and Over,6769,342,Count,456
2010,0900302060,Town,Avon,Well,18 to 64,316,169,Count,457
2010,0900322630,Town,East Hartford,Very Well,18 to 64,26872,1056,Count,458
2010,0900302060,Town,Avon,Well,5 to 17,39,177,Count,459
2010,0900322630,Town,East Hartford,Very Well,5 to 17,8577,726,Count,460
2010,0900302060,Town,Avon,Well,65 and Over,113,186,Count,461
2010,0900322630,Town,East Hartford,Very Well,65 and Over,5898,425,Count,462
2010,0900304300,Town,Berlin,Not Well,18 to 64,143,149,Count,463
2010,0900322630,Town,East Hartford,Well,18 to 64,2775,508,Count,464
2010,0900304300,Town,Berlin,Not Well,5 to 17,10,214,Count,465
2010,0900322630,Town,East Hartford,Well,5 to 17,459,178,Count,466
2010,0900304300,Town,Berlin,Not Well,65 and Over,194,252,Count,467
2010,0900322630,Town,East Hartford,Well,65 and Over,365,192,Count,468
2010,0900304300,Town,Berlin,Not at All,18 to 64,0,246,Count,469
2010,0900324800,Town,East Windsor,Not Well,18 to 64,148,206,Count,470
2010,0900304300,Town,Berlin,Not at All,5 to 17,0,246,Count,471
2010,0900324800,Town,East Windsor,Not Well,5 to 17,13,214,Count,472
2010,0900304300,Town,Berlin,Not at All,65 and Over,108,192,Count,473
2010,0900324800,Town,East Windsor,Not Well,65 and Over,19,215,Count,474
2010,0900304300,Town,Berlin,Total,18 to 64,12117,261,Count,475
2010,0900324800,Town,East Windsor,Not at All,18 to 64,0,246,Count,476
2010,0900304300,Town,Berlin,Total,5 to 17,3629,252,Count,477
2010,0900324800,Town,East Windsor,Not at All,5 to 17,0,246,Count,478
2010,0900304300,Town,Berlin,Total,65 and Over,3015,190,Count,479
2010,0900324800,Town,East Windsor,Not at All,65 and Over,0,246,Count,480
2010,0900304300,Town,Berlin,Very Well,18 to 64,11623,509,Count,481
2010,0900324800,Town,East Windsor,Total,18 to 64,6932,296,Count,482
2010,0900304300,Town,Berlin,Very Well,5 to 17,3605,376,Count,483
2010,0900324800,Town,East Windsor,Total,5 to 17,1702,220,Count,484
2010,0900304300,Town,Berlin,Very Well,65 and Over,2590,345,Count,485
2010,0900324800,Town,East Windsor,Total,65 and Over,1567,232,Count,486
2010,0900304300,Town,Berlin,Well,18 to 64,351,205,Count,487
2010,0900324800,Town,East Windsor,Very Well,18 to 64,6562,555,Count,488
2010,0900304300,Town,Berlin,Well,5 to 17,14,214,Count,489
2010,0900324800,Town,East Windsor,Very Well,5 to 17,1679,330,Count,490
2010,0900304300,Town,Berlin,Well,65 and Over,123,190,Count,491
2010,0900324800,Town,East Windsor,Very Well,65 and Over,1453,314,Count,492
2010,0900305910,Town,Bloomfield,Not Well,18 to 64,68,135,Count,493
2010,0900324800,Town,East Windsor,Well,18 to 64,222,135,Count,494
2010,0900305910,Town,Bloomfield,Not Well,5 to 17,23,215,Count,495
2010,0900324800,Town,East Windsor,Well,5 to 17,10,214,Count,496
2010,0900305910,Town,Bloomfield,Not Well,65 and Over,10,214,Count,497
2010,0900324800,Town,East Windsor,Well,65 and Over,95,199,Count,498
2010,0900305910,Town,Bloomfield,Not at All,18 to 64,0,246,Count,499
2010,0900325990,Town,Enfield,Not Well,18 to 64,476,195,Count,500
2010,0900325990,Town,Enfield,Not Well,5 to 17,0,246,Count,501
2010,0900325990,Town,Enfield,Not Well,65 and Over,127,196,Count,502
2010,0900325990,Town,Enfield,Not at All,18 to 64,34,215,Count,503
2010,0900325990,Town,Enfield,Not at All,5 to 17,0,246,Count,504
2010,0900325990,Town,Enfield,Not at All,65 and Over,15,175,Count,505
2010,0900325990,Town,Enfield,Total,18 to 64,28503,493,Count,506
2010,0900325990,Town,Enfield,Total,5 to 17,6967,381,Count,507
2010,0900325990,Town,Enfield,Total,65 and Over,7174,467,Count,508
2010,0900325990,Town,Enfield,Very Well,18 to 64,27376,670,Count,509
2010,0900325990,Town,Enfield,Very Well,5 to 17,6922,410,Count,510
2010,0900325990,Town,Enfield,Very Well,65 and Over,6808,580,Count,511
2010,0900325990,Town,Enfield,Well,18 to 64,617,193,Count,512
2010,0900325990,Town,Enfield,Well,5 to 17,45,128,Count,513
2010,0900325990,Town,Enfield,Well,65 and Over,224,200,Count,514
2010,0900327600,Town,Farmington,Not Well,18 to 64,138,67,Count,515
2010,0900327600,Town,Farmington,Not Well,5 to 17,21,214,Count,516
2010,0900327600,Town,Farmington,Not Well,65 and Over,38,216,Count,517
2010,0900327600,Town,Farmington,Not at All,18 to 64,26,177,Count,518
2010,0900327600,Town,Farmington,Not at All,5 to 17,0,246,Count,519
2010,0900327600,Town,Farmington,Not at All,65 and Over,22,215,Count,520
2010,0900327600,Town,Farmington,Total,18 to 64,15200,325,Count,521
2010,0900327600,Town,Farmington,Total,5 to 17,4525,380,Count,522
2010,0900327600,Town,Farmington,Total,65 and Over,4093,244,Count,523
2010,0900327600,Town,Farmington,Very Well,18 to 64,14152,595,Count,524
2010,0900305910,Town,Bloomfield,Not at All,5 to 17,0,246,Count,525
2010,0900305910,Town,Bloomfield,Not at All,65 and Over,11,214,Count,526
2010,0900305910,Town,Bloomfield,Total,18 to 64,12192,332,Count,527
2010,0900305910,Town,Bloomfield,Total,5 to 17,2837,296,Count,528
2010,0900305910,Town,Bloomfield,Total,65 and Over,4669,315,Count,529
2010,0900305910,Town,Bloomfield,Very Well,18 to 64,12005,553,Count,530
2010,0900305910,Town,Bloomfield,Very Well,5 to 17,2765,397,Count,531
2010,0900305910,Town,Bloomfield,Very Well,65 and Over,4541,380,Count,532
2010,0900305910,Town,Bloomfield,Well,18 to 64,119,140,Count,533
2010,0900305910,Town,Bloomfield,Well,5 to 17,49,220,Count,534
2010,0900305910,Town,Bloomfield,Well,65 and Over,107,191,Count,535
2010,0900308490,Town,Bristol,Not Well,18 to 64,788,269,Count,536
2010,0900308490,Town,Bristol,Not Well,5 to 17,42,180,Count,537
2010,0900308490,Town,Bristol,Not Well,65 and Over,334,201,Count,538
2010,0900308490,Town,Bristol,Not at All,18 to 64,264,231,Count,539
2010,0900308490,Town,Bristol,Not at All,5 to 17,0,246,Count,540
2010,0900308490,Town,Bristol,Not at All,65 and Over,100,142,Count,541
2010,0900308490,Town,Bristol,Total,18 to 64,38737,564,Count,542
2010,0900308490,Town,Bristol,Total,5 to 17,9654,552,Count,543
2010,0900308490,Town,Bristol,Total,65 and Over,8741,424,Count,544
2010,0900308490,Town,Bristol,Very Well,18 to 64,36166,923,Count,545
2010,0900308490,Town,Bristol,Very Well,5 to 17,9548,572,Count,546
2010,0900308490,Town,Bristol,Very Well,65 and Over,7920,513,Count,547
2010,0900308490,Town,Bristol,Well,18 to 64,1519,343,Count,548
2010,0900308490,Town,Bristol,Well,5 to 17,64,186,Count,549
2010,0900308490,Town,Bristol,Well,65 and Over,387,238,Count,550
2010,0900310100,Town,Burlington,Not Well,18 to 64,46,217,Count,551
2010,0900310100,Town,Burlington,Not Well,5 to 17,60,189,Count,552
2010,0900310100,Town,Burlington,Not Well,65 and Over,21,215,Count,553
2010,0900327600,Town,Farmington,Very Well,5 to 17,4395,431,Count,554
2010,0900310100,Town,Burlington,Not at All,18 to 64,0,246,Count,555
2010,0900310100,Town,Burlington,Not at All,5 to 17,0,246,Count,556
2010,0900310100,Town,Burlington,Not at All,65 and Over,0,246,Count,557
2010,0900310100,Town,Burlington,Total,18 to 64,5690,149,Count,558
2010,0900310100,Town,Burlington,Total,5 to 17,2077,204,Count,559
2010,0900310100,Town,Burlington,Total,65 and Over,703,92,Count,560
2010,0900310100,Town,Burlington,Very Well,18 to 64,5601,274,Count,561
2010,0900310100,Town,Burlington,Very Well,5 to 17,2017,251,Count,562
2010,0900310100,Town,Burlington,Very Well,65 and Over,682,239,Count,563
2010,0900310100,Town,Burlington,Well,18 to 64,43,179,Count,564
2010,0900310100,Town,Burlington,Well,5 to 17,0,246,Count,565
2010,0900310100,Town,Burlington,Well,65 and Over,0,246,Count,566
2010,0900312270,Town,Canton,Not Well,18 to 64,12,214,Count,567
2010,0900312270,Town,Canton,Not Well,5 to 17,12,214,Count,568
2010,0900312270,Town,Canton,Not Well,65 and Over,9,214,Count,569
2010,0900312270,Town,Canton,Not at All,18 to 64,0,246,Count,570
2010,0900312270,Town,Canton,Not at All,5 to 17,0,246,Count,571
2010,0900312270,Town,Canton,Not at All,65 and Over,0,246,Count,572
2010,0900312270,Town,Canton,Total,18 to 64,6206,194,Count,573
2010,0900312270,Town,Canton,Total,5 to 17,2016,169,Count,574
2010,0900312270,Town,Canton,Total,65 and Over,1378,155,Count,575
2010,0900312270,Town,Canton,Very Well,18 to 64,6119,230,Count,576
2010,0900312270,Town,Canton,Very Well,5 to 17,1964,260,Count,577
2010,0900312270,Town,Canton,Very Well,65 and Over,1358,270,Count,578
2010,0900312270,Town,Canton,Well,18 to 64,75,187,Count,579
2010,0900312270,Town,Canton,Well,5 to 17,40,218,Count,580
2010,0900312270,Town,Canton,Well,65 and Over,11,214,Count,581
2010,0900322070,Town,East Granby,Not Well,18 to 64,23,176,Count,582
2010,0900322070,Town,East Granby,Not Well,5 to 17,55,229,Count,583
2010,0900322070,Town,East Granby,Not Well,65 and Over,0,246,Count,584
2010,0900322070,Town,East Granby,Not at All,18 to 64,0,246,Count,585
2010,0900322070,Town,East Granby,Not at All,5 to 17,0,246,Count,586
2010,0900322070,Town,East Granby,Not at All,65 and Over,0,246,Count,587
2010,0900322070,Town,East Granby,Total,18 to 64,2983,188,Count,588
2010,0900322070,Town,East Granby,Total,5 to 17,955,161,Count,589
2010,0900322070,Town,East Granby,Total,65 and Over,951,205,Count,590
2010,0900322070,Town,East Granby,Very Well,18 to 64,2895,307,Count,591
2010,0900322070,Town,East Granby,Very Well,5 to 17,856,169,Count,592
2010,0900322070,Town,East Granby,Very Well,65 and Over,941,263,Count,593
2010,0900322070,Town,East Granby,Well,18 to 64,65,187,Count,594
2010,0900322070,Town,East Granby,Well,5 to 17,44,222,Count,595
2010,0900322070,Town,East Granby,Well,65 and Over,10,214,Count,596
2010,0900322630,Town,East Hartford,Not Well,18 to 64,1637,365,Count,597
2010,0900322630,Town,East Hartford,Not Well,5 to 17,139,187,Count,598
2010,0900322630,Town,East Hartford,Not Well,65 and Over,373,175,Count,599
2010,0900322630,Town,East Hartford,Not at All,18 to 64,594,255,Count,600
2010,0900322630,Town,East Hartford,Not at All,5 to 17,4,213,Count,601
2010,0900350440,Town,New Britain,Not at All,65 and Over,642,234,Count,602
2010,0900327600,Town,Farmington,Very Well,65 and Over,3981,338,Count,603
2010,0900350440,Town,New Britain,Total,18 to 64,46791,714,Count,604
2010,0900327600,Town,Farmington,Well,18 to 64,884,262,Count,605
2010,0900350440,Town,New Britain,Total,5 to 17,10468,653,Count,606
2010,0900327600,Town,Farmington,Well,5 to 17,109,195,Count,607
2010,0900350440,Town,New Britain,Total,65 and Over,10026,642,Count,608
2010,0900327600,Town,Farmington,Well,65 and Over,52,127,Count,609
2010,0900331240,Town,Glastonbury,Not Well,18 to 64,204,162,Count,610
2010,0900331240,Town,Glastonbury,Not Well,5 to 17,42,181,Count,611
2010,0900331240,Town,Glastonbury,Not Well,65 and Over,150,218,Count,612
2010,0900331240,Town,Glastonbury,Not at All,18 to 64,61,182,Count,613
2010,0900331240,Town,Glastonbury,Not at All,5 to 17,0,246,Count,614
2010,0900331240,Town,Glastonbury,Not at All,65 and Over,0,246,Count,615
2010,0900331240,Town,Glastonbury,Total,18 to 64,20590,367,Count,616
2010,0900331240,Town,Glastonbury,Total,5 to 17,6942,345,Count,617
2010,0900331240,Town,Glastonbury,Total,65 and Over,4621,318,Count,618
2010,0900331240,Town,Glastonbury,Very Well,18 to 64,19827,664,Count,619
2010,0900331240,Town,Glastonbury,Very Well,5 to 17,6756,390,Count,620
2010,0900331240,Town,Glastonbury,Very Well,65 and Over,4400,363,Count,621
2010,0900331240,Town,Glastonbury,Well,18 to 64,498,168,Count,622
2010,0900331240,Town,Glastonbury,Well,5 to 17,144,145,Count,623
2010,0900331240,Town,Glastonbury,Well,65 and Over,71,136,Count,624
2010,0900332640,Town,Granby,Not Well,18 to 64,41,178,Count,625
2010,0900332640,Town,Granby,Not Well,5 to 17,39,221,Count,626
2010,0900332640,Town,Granby,Not Well,65 and Over,0,246,Count,627
2010,0900332640,Town,Granby,Not at All,18 to 64,17,215,Count,628
2010,0900332640,Town,Granby,Not at All,5 to 17,0,246,Count,629
2010,0900332640,Town,Granby,Not at All,65 and Over,0,246,Count,630
2010,0900332640,Town,Granby,Total,18 to 64,6994,174,Count,631
2010,0900332640,Town,Granby,Total,5 to 17,2358,198,Count,632
2010,0900332640,Town,Granby,Total,65 and Over,1342,116,Count,633
2010,0900332640,Town,Granby,Very Well,18 to 64,6819,296,Count,634
2010,0900332640,Town,Granby,Very Well,5 to 17,2319,219,Count,635
2010,0900332640,Town,Granby,Very Well,65 and Over,1342,246,Count,636
2010,0900332640,Town,Granby,Well,18 to 64,117,64,Count,637
2010,0900332640,Town,Granby,Well,5 to 17,0,246,Count,638
2010,0900332640,Town,Granby,Well,65 and Over,0,246,Count,639
2010,0900337070,Town,Hartford,Not Well,18 to 64,7879,646,Count,640
2010,0900337070,Town,Hartford,Not Well,5 to 17,741,237,Count,641
2010,0900337070,Town,Hartford,Not Well,65 and Over,1647,312,Count,642
2010,0900337070,Town,Hartford,Not at All,18 to 64,3376,601,Count,643
2010,0900337070,Town,Hartford,Not at All,5 to 17,206,169,Count,644
2010,0900337070,Town,Hartford,Not at All,65 and Over,933,234,Count,645
2010,0900337070,Town,Hartford,Total,18 to 64,79549,877,Count,646
2010,0900337070,Town,Hartford,Total,5 to 17,25028,860,Count,647
2010,0900337070,Town,Hartford,Total,65 and Over,11298,600,Count,648
2010,0900337070,Town,Hartford,Very Well,18 to 64,61392,1519,Count,649
2010,0900337070,Town,Hartford,Very Well,5 to 17,22823,1224,Count,650
2010,0900337070,Town,Hartford,Very Well,65 and Over,7941,494,Count,651
2010,0900337070,Town,Hartford,Well,18 to 64,6902,670,Count,652
2010,0900337070,Town,Hartford,Well,5 to 17,1258,275,Count,653
2010,0900337070,Town,Hartford,Well,65 and Over,777,249,Count,654
2010,0900350440,Town,New Britain,Very Well,18 to 64,36211,1327,Count,655
2010,0900350440,Town,New Britain,Very Well,5 to 17,9600,827,Count,656
2010,0900350440,Town,New Britain,Very Well,65 and Over,7122,630,Count,657
2010,0900350440,Town,New Britain,Well,18 to 64,4666,559,Count,658
2010,0900350440,Town,New Britain,Well,5 to 17,715,282,Count,659
2010,0900350440,Town,New Britain,Well,65 and Over,1213,300,Count,660
2010,0900352140,Town,Newington,Not Well,18 to 64,550,159,Count,661
2010,0900352140,Town,Newington,Not Well,5 to 17,50,132,Count,662
2010,0900352140,Town,Newington,Not Well,65 and Over,318,172,Count,663
2010,0900352140,Town,Newington,Not at All,18 to 64,60,184,Count,664
2010,0900352140,Town,Newington,Not at All,5 to 17,0,246,Count,665
2010,0900352140,Town,Newington,Not at All,65 and Over,66,228,Count,666
2010,0900352140,Town,Newington,Total,18 to 64,18650,426,Count,667
2010,0900352140,Town,Newington,Total,5 to 17,4505,395,Count,668
2010,0900352140,Town,Newington,Total,65 and Over,5479,422,Count,669
2010,0900352140,Town,Newington,Very Well,18 to 64,16999,776,Count,670
2010,0900352140,Town,Newington,Very Well,5 to 17,4417,421,Count,671
2010,0900352140,Town,Newington,Very Well,65 and Over,4737,414,Count,672
2010,0900352140,Town,Newington,Well,18 to 64,1041,220,Count,673
2010,0900352140,Town,Newington,Well,5 to 17,38,177,Count,674
2010,0900352140,Town,Newington,Well,65 and Over,358,208,Count,675
2010,0900360120,Town,Plainville,Not Well,18 to 64,102,180,Count,676
2010,0900360120,Town,Plainville,Not Well,5 to 17,10,214,Count,677
2010,0900360120,Town,Plainville,Not Well,65 and Over,115,142,Count,678
2010,0900360120,Town,Plainville,Not at All,18 to 64,50,188,Count,679
2010,0900360120,Town,Plainville,Not at All,5 to 17,0,246,Count,680
2010,0900360120,Town,Plainville,Not at All,65 and Over,7,213,Count,681
2010,0900360120,Town,Plainville,Total,18 to 64,11090,367,Count,682
2010,0900360120,Town,Plainville,Total,5 to 17,2895,352,Count,683
2010,0900360120,Town,Plainville,Total,65 and Over,2837,224,Count,684
2010,0900360120,Town,Plainville,Very Well,18 to 64,10611,517,Count,685
2010,0900360120,Town,Plainville,Very Well,5 to 17,2875,392,Count,686
2010,0900360120,Town,Plainville,Very Well,65 and Over,2437,368,Count,687
2010,0900360120,Town,Plainville,Well,18 to 64,327,166,Count,688
2010,0900360120,Town,Plainville,Well,5 to 17,10,214,Count,689
2010,0900360120,Town,Plainville,Well,65 and Over,278,195,Count,690
2010,0900365370,Town,Rocky Hill,Not Well,18 to 64,231,108,Count,691
2010,0900365370,Town,Rocky Hill,Not Well,5 to 17,43,218,Count,692
2010,0900365370,Town,Rocky Hill,Not Well,65 and Over,83,185,Count,693
2010,0900365370,Town,Rocky Hill,Not at All,18 to 64,22,176,Count,694
2010,0900365370,Town,Rocky Hill,Not at All,5 to 17,13,214,Count,695
2010,0900365370,Town,Rocky Hill,Not at All,65 and Over,59,131,Count,696
2010,0900365370,Town,Rocky Hill,Total,18 to 64,12544,332,Count,697
2010,0900365370,Town,Rocky Hill,Total,5 to 17,2674,292,Count,698
2010,0900365370,Town,Rocky Hill,Total,65 and Over,3149,297,Count,699
2010,0900365370,Town,Rocky Hill,Very Well,18 to 64,11614,779,Count,700
2010,0900374540,Town,Suffield,Not Well,18 to 64,113,133,Count,701
2010,0900374540,Town,Suffield,Not Well,5 to 17,0,246,Count,702
2010,0900374540,Town,Suffield,Not Well,65 and Over,21,176,Count,703
2010,0900374540,Town,Suffield,Not at All,18 to 64,36,214,Count,704
2010,0900374540,Town,Suffield,Not at All,5 to 17,0,246,Count,705
2010,0900374540,Town,Suffield,Not at All,65 and Over,0,246,Count,706
2010,0900374540,Town,Suffield,Total,18 to 64,10129,230,Count,707
2010,0900374540,Town,Suffield,Total,5 to 17,2566,223,Count,708
2010,0900374540,Town,Suffield,Total,65 and Over,2061,212,Count,709
2010,0900374540,Town,Suffield,Very Well,18 to 64,9746,325,Count,710
2010,0900374540,Town,Suffield,Very Well,5 to 17,2526,289,Count,711
2010,0900374540,Town,Suffield,Very Well,65 and Over,2040,246,Count,712
2010,0900374540,Town,Suffield,Well,18 to 64,234,198,Count,713
